video_id,title,channel_name,published_at,publish_year,publish_month,days_since_publish,duration,views,likes,comments,views_per_day,is_viral,language_code,language_name,region_fetched,category_id,fetched_at,publish_day,publish_dow,publish_quarter,publish_week,publish_day_name,publish_month_name,views_normalized,likes_normalized,comments_normalized,views_per_day_normalized,views_standardized,likes_standardized,comments_standardized,views_per_day_standardized,engagement_rate,like_view_ratio,comment_view_ratio,viral_category,viral_score,viral_score_tier,engagement_momentum,release_season,is_weekend_release,video_age_category,growth_rate_score,lang_avg_viral_score,lang_song_count,lang_avg_views,lang_viral_count,lang_viral_rank,channel_avg_views,channel_total_songs,channel_viral_count,channel_avg_viral_score,channel_influence_score,virality_index,virality_prediction
dQCHTmQiy7Q,Saiyaara | Full Song Audio Jukebox | New Music Album 2025 | New Movie Song,YRF,2025-07-04,2025,7,294,PT32M11S,15241347,113896,3102,55423.08,0,en-GB,en-GB,search,10,2026-04-05 12:42:03,4,4,3,27,Friday,Jul,0.0491748197749418,0.0904189824609593,0.1517686775282548,0.1801696803697024,-0.3958185489936849,-0.3936567449335828,-0.182004619892437,-0.2650876262170961,0.7676,0.7473,0.0204,Trending,0.082067,NORMAL,0.109152,Summer,0,Mature (3-12 months),188.513878,0.18769923636363636,55,45463133.30909091,14.0,14.0,41804440.5,2,1.0,0.2186215,0.136107,0.269122,Possibly Rising
yaqlVtio68Q,Genz Names 😂 #shorts #viral #explorepage,Fiza khan Spn ,2024-11-13,2024,11,527,PT51S,18118910,406802,20072,35667.15,0,en,English,search,10,2026-04-05 12:42:03,13,2,4,46,Wednesday,Nov,0.0584622793962753,0.3229492071985246,0.9820441313175792,0.1159469848156802,-0.3382750367185824,0.800003343507479,3.360042426699691,-0.5448725813082338,2.356,2.2452,0.1108,Growing,0.322525,TRENDING,0.074693,Autumn,0,Old (1+ year),67.679602,0.15536310642857143,1400,35555286.68071429,356.0,21.0,18118910.0,1,0.0,0.322525,0.105306,0.024416,Unlikely to Viral
dlGW5jps1IU,"ANIMAL TAMIL SCENE #19: The Nude Walk | Ranbir Gets The Donor | Ranbir, Tripti, SandeepV, Bhushan K",T-Series Tamil,2024-07-12,2024,7,651,PT4M25S,1667357,6125,192,2642.4,0,en,English,search,10,2026-04-05 12:42:03,12,4,3,28,Friday,Jul,0.005364177218937,0.0048624733754774,0.0093938059591956,0.0085899297442311,-0.6672618015609159,-0.8328486405976583,-0.7893915913469505,-1.012571555522359,0.3789,0.3673,0.0115,Normal,0.00602,NORMAL,0.005729,Summer,0,Old (1+ year),4.058986,0.15536310642857143,1400,35555286.68071429,356.0,21.0,36593214.125,16,4.0,0.151134125,0.192518,0.034685,Unlikely to Viral
WC_yY9Om8Q0,Jaloliddin Ahmadaliyev - Sen turganda (audio 2026),Jaloliddin Ahmadaliyev,2026-03-28,2026,3,27,PT3M20S,1136607,8964,752,162372.43,1,en,English,RU,10,2026-04-05 12:42:03,28,5,1,13,Saturday,Mar,0.003651158531241,0.0071162794020864,0.0367924066735163,0.5278412678247381,-0.6778753725374715,-0.8212790551638188,-0.672506126049862,1.2495370503623595,0.8548,0.7887,0.0662,Viral,0.011319,NORMAL,0.31959,Spring,1,Recent (8-30 days),6013.793704,0.15536310642857143,1400,35555286.68071429,356.0,21.0,1136607.0,1,1.0,0.011319,0.010179,0.19158,Possibly Rising
QTRrv4GzIrI,нақ-нақ,MAKSAT RAHMET - Topic,2026-03-27,2026,3,28,PT3M35S,53802,695,0,5978.0,0,kk,kk,KZ,10,2026-04-05 12:42:03,27,4,1,13,Friday,Mar,0.000156358342582,0.0005517418768909,0.0,0.0194333181997478,-0.6995285571277108,-0.8549771537733356,-0.829466608020238,-0.96533253937875,1.2918,1.2918,0.0,Normal,0.000244,NORMAL,0.012073,Spring,0,Recent (8-30 days),213.5,0.0025344444444444446,9,274339.22222222225,0.0,56.0,53802.0,1,0.0,0.000244,0.005867,0.0,Unlikely to Viral
FqrXL5qhIes,ওই প্রেম যে করে সে জানে | Lalon Shah || Coke studio Feat. Satyaki Banerjee & Babul Supriyo,CK Flow Records ,2024-02-07,2024,2,807,PT5M3S,31337131,251864,9919,39767.93,0,en,English,search,10,2026-04-05 12:42:03,7,2,1,6,Wednesday,Feb,0.1011246620455388,0.1999480806924479,0.4852977151524047,0.1292778249975407,-0.0739462062573492,0.168594950429559,1.240867196054442,-0.4867970288974571,0.8354,0.8037,0.0317,Growing,0.207606,TRENDING,0.079084,Winter,0,Old (1+ year),49.278724,0.15536310642857143,1400,35555286.68071429,356.0,21.0,31337131.0,1,0.0,0.207606,0.10792,0.207896,Possibly Rising
9-X04FvwL4Y,🎵 IBADAT HAI TU | Bollywood Romantic Song 2025 | MSW Music Hindi Presents | Manojj Negi  🎵,Prakash Song Studio,2025-10-14,2025,10,192,PT7M22S,7823240,31581,653,45483.95,0,en,English,search,10,2026-04-05 12:42:03,14,1,4,42,Tuesday,Oct,0.0252325570932103,0.0250713096605636,0.031948725475806,0.1478594970443996,-0.544160716033129,-0.7291095187928619,-0.6931698065220259,-0.4058463270575516,0.412,0.4037,0.0083,Growing,0.026527,NORMAL,0.089175,Autumn,0,Mature (3-12 months),236.895573,0.15536310642857143,1400,35555286.68071429,356.0,21.0,7823240.0,1,0.0,0.026527,0.026169,0.038377,Unlikely to Viral
9fyOu2dxgOY,"Vaa Kannamma | Once More | Arjun Das, Aditi Shankar | Hesham Abdul Wahab | Vignesh Srikanth |Yuvaraj",Think Music India,2025-01-10,2025,1,469,PT4M57S,36372148,246955,3308,80827.0,0,en,English,search,10,2026-04-05 12:42:03,10,4,1,2,Friday,Jan,0.1173753981997872,0.1960509571332286,0.1618474485053085,0.2627528956391802,0.0267405771579399,0.1485896334536105,-0.1390074665867224,0.0946845847767096,0.6881,0.679,0.0091,Trending,0.149872,RISING,0.158231,Winter,0,Old (1+ year),172.339019,0.15536310642857143,1400,35555286.68071429,356.0,21.0,67495946.94285715,35,15.0,0.27173337142857146,0.385052,0.260712,Possibly Rising
3ihtcnPwkqI,Acoustic songs 2025 🌸 Music 2025 new songs with lyrics that last through love,Acoustic Radio,2025-08-26,2025,8,241,PT1H4M36S,5842601,20095,488,26437.11,0,en,English,search,10,2026-04-05 12:42:03,26,1,3,35,Tuesday,Aug,0.0188399586559429,0.0159528820375867,0.0238759234796222,0.0859419155088216,-0.5837681632407303,-0.7759176407699947,-0.7276092739756322,-0.6755890966476487,0.3523,0.3439,0.0084,Growing,0.018981,NORMAL,0.052009,Summer,0,Mature (3-12 months),109.697552,0.15536310642857143,1400,35555286.68071429,356.0,21.0,5842601.0,1,0.0,0.018981,0.020825,0.058629,Unlikely to Viral
vyKljcf1zPg,#Video - राजा जी के तुरल | #Arvind Akela Kallu & #Shilpi Raj | Ft. Astha Singh | Bhojpuri Song 2025,Meera Music,2025-05-10,2025,5,349,PT3M27S,33742343,195084,2845,102249.52,1,en,English,search,10,2026-04-05 12:42:03,10,5,2,19,Saturday,May,0.1088875882892897,0.1548719601602671,0.1391946768432898,0.3323933519457146,-0.0258484421958069,-0.0627967582472297,-0.2356466995019937,0.3980719118293465,0.5866,0.5782,0.0084,Viral,0.128744,RISING,0.199955,Spring,1,Mature (3-12 months),292.978567,0.15536310642857143,1400,35555286.68071429,356.0,21.0,33742343.0,1,1.0,0.128744,0.096805,0.273338,Possibly Rising
dTPhgi0sYj4,Sundari - Sanju Rathod - Yashika Jatav - G-Spark - Roshan Madhavi- Marathi Song 2025-Marathi #shorts,Roshan Madhavi,2025-09-13,2025,9,223,PT37S,11525296,227247,402,56496.55,0,en,English,search,10,2026-04-05 12:42:03,13,5,3,37,Saturday,Sep,0.0371811036987635,0.1804053040256516,0.0196682812270659,0.1836593230742664,-0.4701295636729142,0.0682749488005257,-0.7455595418605423,-0.249885063961526,1.9752,1.9717,0.0035,Trending,0.076646,NORMAL,0.110965,Autumn,1,Mature (3-12 months),253.347758,0.15536310642857143,1400,35555286.68071429,356.0,21.0,11525296.0,1,0.0,0.076646,0.043362,0.138283,Unlikely to Viral
BOlCZaYQOSc,Meri Zindagi Hai Tu 2.0,Asim Azhar - Topic,2026-03-23,2026,3,32,PT3M16S,2167789,39473,525,180649.08,1,ms,ms,PK,10,2026-04-05 12:42:03,23,0,1,13,Monday,Mar,0.0069793432442241,0.031336556987791,0.0256861881696756,0.5872551110959695,-0.6572545089543408,-0.6969477828844924,-0.7198864843042175,1.5083723316913806,1.8451,1.8209,0.0242,Viral,0.018028,NORMAL,0.353898,Spring,0,Established (1-3 months),5645.28375,0.15227733333333335,6,40392046.333333336,2.0,22.0,2167789.0,1,1.0,0.018028,0.013518,0.185426,Possibly Rising
FmphinKI_nI,"Baarish Mein Tum (Nehu-Rohu Version) Neha K, Rohanpreet | Showkidd, Harsh, Samay, Navjit | Bhushan K",T-Series,2022-11-17,2022,11,1254,PT4M20S,222662092,762629,12474,180439.3,1,en,English,search,10,2026-04-05 12:42:03,17,3,4,46,Thursday,Nov,0.7186342873224508,0.6054307278150148,0.6103038309114928,0.5865731570156846,3.752037878830278,2.2500811442002533,1.7741571314724085,1.5054014116750098,0.3481,0.3425,0.0056,Viral,0.663007,MEGA VIRAL,0.352276,Autumn,0,Old (1+ year),143.890989,0.15536310642857143,1400,35555286.68071429,356.0,21.0,89084066.48,25,14.0,0.3451394,0.384396,0.484125,Likely Trending
Q9ZS-lV-saA,🔥 Must-Watch Telugu Song! 🎶Super Hit Music 💥 #TeluguSongs #Trending #Shorts #Viral #Tollywood #short,MUSIC BOX VIBES🎵,2025-06-10,2025,6,318,PT30S,33199676,536616,546,111035.71,1,te,Telugu,search,10,2026-04-05 12:42:03,10,1,2,24,Tuesday,Jun,0.1071361069662639,0.4260050633232961,0.0267136356964626,0.3609555510145408,-0.0367003210863101,1.3290255920134433,-0.7155032793555767,0.5225025903432006,1.618,1.6163,0.0016,Viral,0.186712,RISING,0.217154,Summer,0,Mature (3-12 months),349.168899,0.2548591666666667,6,71484885.5,4.0,5.0,33199676.0,1,1.0,0.186712,0.107348,0.200309,Possibly Rising
t-Bj-jODTCM,Jeck & Carla - M'envoler (Clip officiel),JECK,2025-01-24,2025,1,455,PT3M19S,29989859,154653,4008,68942.2,0,fr,French,search,10,2026-04-05 12:42:03,24,4,1,4,Friday,Jan,0.0967762831224871,0.1227748726428912,0.1960956993982093,0.2241177166260716,-0.1008880187806204,-0.227562488671873,0.0070993650346382,-0.0736288398136364,0.529,0.5157,0.0134,Trending,0.12444,RISING,0.135168,Winter,0,Old (1+ year),151.521319,0.162150698630137,73,38313981.78082192,22.0,19.0,29989859.0,1,0.0,0.12444,0.088677,0.123879,Unlikely to Viral
IzGeGjNQC8c,"Abhishek Malhan & Isha 😍 | Zor Ki Barsaat Hui😍 | Jubin Nautiyal, Rochak Kohli | T-Series",T-Series,2024-07-15,2024,7,648,PT12S,19301100,376162,977,30685.37,0,en,English,search,10,2026-04-05 12:42:03,15,0,3,29,Monday,Jul,0.0622778489910137,0.2986249322230752,0.0478007730319487,0.0997521845578783,-0.3146344197185364,0.6751382157537487,-0.6255432158858533,-0.6154249214700956,1.954,1.9489,0.0051,Growing,0.130287,RISING,0.060677,Summer,0,Old (1+ year),47.353966,0.15536310642857143,1400,35555286.68071429,356.0,21.0,89084066.48,25,14.0,0.3451394,0.384396,0.248064,Possibly Rising
EmOgdiybY4Y,なごり雪 Nagori Yuki  イルカ ROMAJI,A mi estilo Japón,2018-08-30,2018,8,2794,PT3M30S,7915340,39473,841,2853.4,0,es,Spanish,search,10,2026-04-05 12:42:03,30,3,3,35,Thursday,Aug,0.0255298138452344,0.031336556987791,0.0411468271441851,0.0092758498078221,-0.542318964008747,-0.6969477828844924,-0.6539296860294318,-1.0095833577749365,0.5093,0.4987,0.0106,Normal,0.030395,NORMAL,0.006147,Summer,0,Old (1+ year),1.02126,0.07392159433962264,106,20044190.5754717,35.0,33.0,7915340.0,1,0.0,0.030395,0.027121,0.006826,Unlikely to Viral
9pIXNy-pS10,"KHAIRIYAT 8K - BONUS TRACK | Sushant Singh Rajput, Shraddha Kapoor |Arijit Singh |Pritam |Chhichhore",T-Series,2025-07-23,2025,7,275,PT3M46S,50170442,102527,1939,195978.29,1,en,English,search,10,2026-04-05 12:42:03,23,2,3,30,Wednesday,Jul,0.1619099916624806,0.081393438002869,0.0948676549733353,0.6370873987642126,0.3026693057954965,-0.4399880646931181,-0.424750684429069,1.7254657477660795,0.2082,0.2044,0.0039,Viral,0.124347,RISING,0.382473,Summer,0,Mature (3-12 months),712.648327,0.15536310642857143,1400,35555286.68071429,356.0,21.0,89084066.48,25,14.0,0.3451394,0.384396,0.333852,Likely Trending
fBve4qWA8Go,Khalbinnakame | Abhilasham |Saiju Kurup |Thanvi |Sreehari |Shamzu Zayba |Maqbool|Ann Sariga|Shankar,123Musix,2025-04-07,2025,4,382,PT2M54S,24119548,138124,5050,66445.04,0,en-IN,en-IN,search,10,2026-04-05 12:42:03,7,0,2,15,Monday,Apr,0.0778295992871828,0.1096529424513375,0.2470766671559274,0.2159999339436222,-0.2182784331997554,-0.2949220087972454,0.2245898201052921,-0.108993806102512,0.5936,0.5727,0.0209,Trending,0.121226,RISING,0.130614,Spring,0,Old (1+ year),173.939895,0.16872203703703703,108,41437878.38888889,31.0,16.0,52121477.2,5,0.0,0.22340999999999997,0.174186,0.346847,Likely Trending
hQT1Kxbio3A,Punaha Punaha Kelidaru - HD Video Song - Shrirasthu Shubhamasthu | Ramesh Aravind | Anu Prabhakar,SGV Sandalwood Songs,2022-08-13,2022,8,1350,PT4M45S,30978305,74110,1242,23291.96,0,kn,Kannada,search,10,2026-04-05 12:42:03,13,5,3,32,Saturday,Aug,0.0999665355384615,0.0588339431602663,0.0607661822985469,0.0757176430538305,-0.0811217601324949,-0.5557939503124965,-0.5702313439149096,-0.7201309456775294,0.2432,0.2392,0.004,Growing,0.079787,NORMAL,0.045666,Summer,1,Old (1+ year),17.253304,0.1993105,10,51807467.1,0.0,11.0,45544598.8,5,0.0,0.13106420000000002,0.142981,0.208679,Possibly Rising
LFoyhte6o9I,"House Party Mix - Video Jukebox | Non-Stop 1 Hour Hits | Kala Chashma, First Class, Makhna & More",Zee Music Company,2023-11-08,2023,11,898,PT1H22M31S,11096693,38333,397,12638.6,0,en,English,search,10,2026-04-05 12:42:03,8,2,4,45,Wednesday,Nov,0.0357977688921641,0.0304315415350491,0.0194236508635451,0.0410856365673023,-0.4787004696762391,-0.701593548081596,-0.7466031620864092,-0.8710046250826358,0.349,0.3454,0.0036,Growing,0.030913,NORMAL,0.024905,Autumn,0,Old (1+ year),14.074165,0.15536310642857143,1400,35555286.68071429,356.0,21.0,105732005.16666667,6,4.0,0.327906,0.304616,0.118374,Unlikely to Viral
ncOHXaJWKm4,Kaki काकी | Ajay Hooda (Official Video) Kavita Joshi | New Haryanvi Song 2024 | Haryanvi Song,Sonotek Music,2024-06-24,2024,6,669,PT3M30S,50017894,174024,2721,76950.61,0,en,English,search,10,2026-04-05 12:42:03,24,0,2,26,Monday,Jun,0.1614176363638077,0.1381529904806664,0.1331278438279759,0.2501515038130978,0.2996187565249706,-0.1486211574147741,-0.2615284811034919,0.039786860292682,0.3534,0.3479,0.0054,Trending,0.14878,RISING,0.150417,Summer,0,Old (1+ year),115.023333,0.15536310642857143,1400,35555286.68071429,356.0,21.0,50017894.0,1,0.0,0.14878,0.13233,0.278771,Possibly Rising
p2feYEPmEP8,Dil No Dhabkaro | Kaushik Bharwad| Latest Gujarati Non Stop Love Songs 2023,Kaushik Bharwad Official,2023-06-12,2023,6,1047,PT11M22S,18679447,107508,1671,18170.67,0,en,English,search,10,2026-04-05 12:42:03,12,0,2,24,Monday,Jun,0.0602714369208068,0.0853477204327879,0.0817554674886247,0.0590693228525614,-0.3270658059423495,-0.4196893309678788,-0.4806887285355328,-0.7926590368713479,0.5845,0.5755,0.0089,Growing,0.072091,NORMAL,0.03598,Summer,0,Old (1+ year),17.354986,0.15536310642857143,1400,35555286.68071429,356.0,21.0,18679447.0,1,0.0,0.072091,0.056305,0.064465,Unlikely to Viral
BXovOxEyDR4,Mzala,Shakes & Les - Topic,2026-03-26,2026,3,29,PT7M52S,599255,18003,248,66583.89,0,en,English,ZA,10,2026-04-05 12:42:03,26,3,1,13,Thursday,Mar,0.001916831601668,0.0142920992944848,0.0121336660306277,0.216451308355137,-0.6886209657384027,-0.7844430274299425,-0.7777030448172416,-0.1070274020398125,3.0456,3.0042,0.0414,Trending,0.007673,NORMAL,0.132478,Spring,0,Recent (8-30 days),2295.996207,0.15536310642857143,1400,35555286.68071429,356.0,21.0,599255.0,1,0.0,0.007673,0.008409,0.0,Unlikely to Viral
cxwEw9hWXZM,"11 ""Tamil Hits"" of 2023 in 1 MINUTE with AMMA! 🎤🎶",Sanathan Shree Krishnan,2023-12-27,2023,12,849,PT56S,10175675,507608,2233,12259.85,0,en,English,search,10,2026-04-05 12:42:04,27,2,4,52,Wednesday,Dec,0.0328251432761407,0.4029763894170351,0.1092519203483536,0.0398543937991265,-0.4971183498715956,1.2108112439103034,-0.3633858151480976,-0.8763685108496317,5.0104,4.9884,0.0219,Growing,0.159156,RISING,0.026378,Winter,0,Old (1+ year),14.440342,0.15536310642857143,1400,35555286.68071429,356.0,21.0,5512278.6,5,0.0,0.076478,0.054542,0.047933,Unlikely to Viral
592mNGkpYig,"Vaa Vaathi Full Video Song | Vaathi Movie | Dhanush, Samyuktha | GV Prakash Kumar | Venky Atluri",Aditya Music Tamil,2023-03-14,2023,3,1137,PT3M15S,246003615,893382,10341,220039.01,1,en,English,search,10,2026-04-05 12:42:04,14,1,1,11,Tuesday,Mar,0.7939700670648673,0.7092320308784922,0.5059445178335535,0.7153041314298261,4.2188054927001,2.7829300361448843,1.328948743117605,2.066215460113736,0.3674,0.3632,0.0042,Viral,0.710944,MEGA VIRAL,0.429466,Spring,0,Old (1+ year),193.525954,0.15536310642857143,1400,35555286.68071429,356.0,21.0,55453324.4,5,1.0,0.1772774,0.171412,0.352157,Likely Trending
RH47xvQ1Qs8,Imran Mahmudul - Konna (Official Video) ft. Kona,ImranMahmudulVEVO,2025-03-18,2025,3,402,PT3M30S,26800655,70517,1638,69975.6,0,en,English,search,10,2026-04-05 12:42:04,18,1,1,12,Tuesday,Mar,0.0864829886319077,0.0559815567377209,0.0801409070893879,0.2274770995346731,-0.1646635119746203,-0.5704362611486308,-0.4875766220262541,-0.0589937518885838,0.2692,0.2631,0.0061,Trending,0.076064,NORMAL,0.136813,Spring,0,Old (1+ year),174.068657,0.15536310642857143,1400,35555286.68071429,356.0,21.0,26800655.0,1,0.0,0.076064,0.072826,0.105296,Unlikely to Viral
yEbhDfZ6WD0,SXID - Funk of Galáctico (Super Slowed),SXID,2024-06-18,2024,6,675,PT2M12S,61022258,251864,11621,93163.75,0,hu,hu,search,10,2026-04-05 12:42:04,18,1,2,25,Tuesday,Jun,0.1969346993467749,0.1999480806924479,0.5685698908948579,0.3028572764188288,0.5196764077088704,0.168594950429559,1.5961155209395217,0.2693985589971382,0.4318,0.4127,0.019,Trending,0.272166,TRENDING,0.182602,Summer,0,Old (1+ year),138.02037,0.272166,1,61022258.0,0.0,3.0,61022258.0,1,0.0,0.272166,0.178317,0.288702,Possibly Rising
wdM2w5NMRAw,RINGU RINGULA JUTTU DHANA FULL SONG 2025 | RAMU RATHOD | SINGER PRABHA | LIKITHA | KALYAN KEYS,WHISTLE STUDIOS,2025-06-12,2025,6,316,PT5M36S,76332959,221294,3823,257013.33,1,en-IN,en-IN,search,10,2026-04-05 12:42:04,12,3,2,24,Thursday,Jun,0.2463506521206361,0.1756793768412896,0.1870443759479426,0.835500472309602,0.8258492042502229,0.0440150889598613,-0.0315145833224356,2.5898485394334823,0.2949,0.2899,0.005,Viral,0.213288,TRENDING,0.501592,Summer,0,Mature (3-12 months),813.333323,0.16872203703703703,108,41437878.38888889,31.0,16.0,48831671.0,2,1.0,0.130834,0.132158,0.451685,Likely Trending
fQgyVwN0gAI,"#Video | जान तोहार मम्मी कसम | #Neelkamal Singh, #Shilpi Raj | Bhojpuri Song 2021",Neelkamal Singh Official,2021-10-22,2021,10,1645,PT4M7S,187301228,769426,12593,115191.41,1,en,English,search,10,2026-04-05 12:42:04,22,4,4,42,Friday,Oct,0.6045055622257404,0.6108266839836876,0.6161260335632859,0.3744649254612942,3.0449158065621016,2.277780500379826,1.7989952928480395,0.5813559238927849,0.4175,0.4108,0.0067,Viral,0.608726,MEGA VIRAL,0.225077,Autumn,0,Old (1+ year),70.025173,0.15536310642857143,1400,35555286.68071429,356.0,21.0,187301228.0,1,1.0,0.608726,0.490167,0.511956,Will Go VIRAL
2AShpYyyeJM,Samara - Galbi (Official Music Video),Samara,2022-11-05,2022,11,1266,PT4M53S,201145209,950085,19142,161432.75,1,fr,French,search,10,2026-04-05 12:42:04,5,5,4,44,Saturday,Nov,0.6491876124661723,0.7542470231739528,0.9365428837027252,0.5247865504533866,3.3217581521892123,3.014007951909237,3.165929064688455,1.2362292320718498,0.4819,0.4723,0.0095,Viral,0.738176,MEGA VIRAL,0.315401,Autumn,1,Old (1+ year),127.514021,0.162150698630137,73,38313981.78082192,22.0,19.0,201145209.0,1,1.0,0.738176,0.542866,0.563323,Will Go VIRAL
t616WDzKOfQ,"PILANTRA E MEIO (VOU VIRAR RUEIRO) - Eric Land, Natanzinho Lima (DVD Ao Vivo em São Paulo)",Eric Land,2024-11-08,2024,11,532,PT3M5S,147789765,444698,5226,288651.88,1,pt-PT,pt-PT,search,10,2026-04-05 12:42:04,8,4,4,45,Friday,Nov,0.4769805985004239,0.353033826143356,0.2556876559518568,0.9383512601196776,2.254792929618049,0.9544383592175104,0.2613252520558057,3.037916045792268,0.3044,0.3009,0.0035,Viral,0.395538,TRENDING,0.563246,Autumn,0,Old (1+ year),542.578722,0.2676776753246753,77,82827823.44155844,41.0,4.0,147789765.0,1,1.0,0.395538,0.371016,0.567952,Will Go VIRAL
VWeY8_WR0_Y,Take me in your arms arabic song  - full version tiktok sad pilot ( 𝘚𝘭𝘰𝘸𝘦𝘥 𝘳𝘦𝘷𝘦𝘳𝘣 ),3amVibes,2023-02-25,2023,2,1154,PT2M35S,2829836,41577,1060,2495.45,0,en,English,search,10,2026-04-05 12:42:04,25,5,1,8,Saturday,Feb,0.0091161287046728,0.0330068662093427,0.0518616370663926,0.0081122238042088,-0.6440153514897796,-0.6883734934329961,-0.6082191201364633,-1.01465267238958,1.5067,1.4692,0.0375,Normal,0.024832,NORMAL,0.006828,Winter,1,Old (1+ year),2.162435,0.15536310642857143,1400,35555286.68071429,356.0,21.0,15331020.0,2,0.0,0.1090385,0.062925,0.0,Unlikely to Viral
Z33A6bhqask,Angel JN | Coaching ke bahane roj mila taru pul pe | #bhojpuri #newviralsong #trending #chumma,Angel JN,2023-01-22,2023,1,1188,PT15S,41850503,1072927,5222,35800.26,0,en,English,search,10,2026-04-05 12:42:04,22,6,1,3,Sunday,Jan,0.1350570270134155,0.8517679953193236,0.2554919516610401,0.1163796996008205,0.1362929269031476,3.514617678525547,0.2604903558751122,-0.542987467553924,2.5762,2.5637,0.0125,Growing,0.374157,TRENDING,0.071144,Winter,1,Old (1+ year),30.134899,0.15536310642857143,1400,35555286.68071429,356.0,21.0,41850503.0,1,0.0,0.374157,0.161589,0.275803,Possibly Rising
i3vpXpo5C54,"#video | कोरा के सुतवईया | #samarsingh  Ft, #asthasingh |  Kora Ke Sutwaiya | #shilpiraj | Lokgeet",Samar Singh Official,2024-01-01,2024,1,844,PT4M10S,132099823,314684,8651,160121.0,1,hi,Hindi,search,10,2026-04-05 12:42:04,1,0,1,1,Monday,Jan,0.4263406289198919,0.2498191953777526,0.4232594549635501,0.5205223056978632,1.9410363341681327,0.4246010641857385,0.976205106774606,1.2176521306728874,0.2448,0.2382,0.0065,Viral,0.372768,TRENDING,0.312648,Winter,0,Old (1+ year),189.716825,0.21020082499999998,40,58924272.675,18.0,10.0,132099823.0,1,1.0,0.372768,0.336078,0.453242,Likely Trending
A7Dk-ixHKjY,Status (Official Video) Khasa Aala Chahar | Anny Kathwar | New Haryanvi song 2025,Dollar Music,2025-10-10,2025,10,196,PT3M15S,46152132,498459,10299,260746.51,1,en,English,search,10,2026-04-05 12:42:04,10,4,4,41,Friday,Oct,0.1489407215297327,0.3957132434721791,0.5038896227799795,0.8476363162100595,0.2223139249367048,1.1735269405872328,1.3201823332203235,2.6427181132094133,1.1023,1.08,0.0223,Viral,0.293962,TRENDING,0.509814,Autumn,0,Mature (3-12 months),1330.339337,0.15536310642857143,1400,35555286.68071429,356.0,21.0,42548060.5,2,1.0,0.22696349999999998,0.139215,0.23214,Possibly Rising
fQ7Bt10jUfM,Golden - Kpop Demon Hunters (Karaoke Songs With Lyrics - Original Key),Musisi Karaoke,2025-07-09,2025,7,289,PT3M22S,34996057,93495,2388,129615.03,1,en-US,en-US,search,10,2026-04-05 12:42:04,9,2,3,28,Wednesday,Jul,0.1129340047019627,0.0742231752228997,0.1168354616174959,0.4213533157343365,-0.0007775377713102,-0.476795565798591,-0.3310335881462249,0.7856243068011893,0.274,0.2672,0.0068,Viral,0.102101,RISING,0.253168,Summer,0,Mature (3-12 months),448.494913,0.09067593103448277,29,16203744.620689655,7.0,28.0,34996057.0,1,1.0,0.102101,0.093904,0.2576,Possibly Rising
ZkiBpK4rfrE,Fiesta Latina Mix 2024 | Latin Party Megamix 2024 | Best Latin Party Hits | Para Bailar by bavikon,bavikon,2023-12-24,2023,12,852,PT2H8M9S,5435645,32423,590,6533.23,0,es,Spanish,search,10,2026-04-05 12:42:04,24,6,4,51,Sunday,Dec,0.0175264904824714,0.0257397508984659,0.0288663828954449,0.0212382632087886,-0.591906187527749,-0.7256781729192118,-0.7063194213679483,-0.95746933068064,0.6073,0.5965,0.0109,Normal,0.022258,NORMAL,0.013367,Winter,1,Old (1+ year),7.66811,0.07392159433962264,106,20044190.5754717,35.0,33.0,5435645.0,1,0.0,0.022258,0.020692,0.064758,Unlikely to Viral
CvjYFtKGHwg,It is even more rigged than dti😭 (no hate)#eleven #kpop #edit #shorts #popular #trending #shortsfeed,Blinky Verse ,2025-01-18,2025,1,461,PT42S,3186079,251864,2682,7208.32,0,en-IN,en-IN,search,10,2026-04-05 12:42:04,18,5,1,3,Saturday,Jan,0.0102659184670108,0.1999480806924479,0.1312197269925143,0.023432849823621,-0.6368914506600083,0.168594950429559,-0.2696687188652534,-0.9479086557170988,7.9893,7.9051,0.0842,Normal,0.091361,NORMAL,0.019935,Winter,1,Old (1+ year),15.636269,0.16872203703703703,108,41437878.38888889,31.0,16.0,3186079.0,1,0.0,0.091361,0.030156,0.0635,Unlikely to Viral
BzUi5f9pLvg,DJ Ab - Shiga (Ya bi jiki) {Official Video},DJ Ab,2026-04-03,2026,4,21,PT2M33S,45935,5496,541,45935.0,0,en,English,NG,10,2026-04-05 12:42:04,3,4,2,14,Friday,Apr,0.000130967258237,0.004363127130061,0.0264690053329419,0.1493257730855499,-0.6996858759461235,-0.8354119619213233,-0.7165468995814436,-0.399458523294638,13.1425,11.9647,1.1778,Growing,0.006668,NORMAL,0.140263,Spring,0,Recent (8-30 days),2187.380952,0.15536310642857143,1400,35555286.68071429,356.0,21.0,45935.0,1,0.0,0.006668,0.007137,0.139555,Unlikely to Viral
